"Partida"	"Puerta seleccionada"	"Puerta descubierta"	"Realizacion de cambio"	"Puerta final"	"Ganancia obtenida"
"4914"	"4914"	"C"	"B"	"No"	"C"	"Coche"
"4915"	"4915"	"C"	"B"	"Si"	"A"	"Coche"
"4916"	"4916"	"B"	"C"	"No"	"B"	"Cabra"
"4917"	"4917"	"B"	"A"	"Si"	"C"	"Coche"
"4918"	"4918"	"B"	"A"	"Si"	"C"	"Coche"
"4919"	"4919"	"C"	"A"	"No"	"C"	"Cabra"
"4920"	"4920"	"C"	"B"	"No"	"C"	"Cabra"
"4921"	"4921"	"B"	"A"	"No"	"B"	"Cabra"
"4922"	"4922"	"A"	"C"	"No"	"A"	"Cabra"
"4923"	"4923"	"B"	"A"	"No"	"B"	"Cabra"
"4924"	"4924"	"C"	"B"	"Si"	"A"	"Coche"
"4925"	"4925"	"C"	"A"	"No"	"C"	"Cabra"
"4926"	"4926"	"B"	"C"	"Si"	"A"	"Cabra"
"4927"	"4927"	"C"	"B"	"Si"	"A"	"Cabra"
"4928"	"4928"	"C"	"B"	"No"	"C"	"Coche"
"4929"	"4929"	"A"	"B"	"No"	"A"	"Cabra"
"4930"	"4930"	"A"	"C"	"Si"	"B"	"Coche"
"4931"	"4931"	"B"	"A"	"No"	"B"	"Cabra"
"4932"	"4932"	"A"	"B"	"Si"	"C"	"Coche"
"4933"	"4933"	"C"	"A"	"Si"	"B"	"Cabra"
"4934"	"4934"	"C"	"B"	"Si"	"A"	"Coche"
"4935"	"4935"	"B"	"C"	"Si"	"A"	"Coche"
"4936"	"4936"	"B"	"A"	"No"	"B"	"Cabra"
"4937"	"4937"	"B"	"A"	"No"	"B"	"Cabra"
"4938"	"4938"	"A"	"B"	"Si"	"C"	"Coche"
"4939"	"4939"	"A"	"B"	"No"	"A"	"Coche"
"4940"	"4940"	"A"	"B"	"No"	"A"	"Cabra"
"4941"	"4941"	"A"	"C"	"Si"	"B"	"Coche"
"4942"	"4942"	"A"	"C"	"Si"	"B"	"Cabra"
"4943"	"4943"	"A"	"C"	"Si"	"B"	"Coche"
"4944"	"4944"	"C"	"A"	"Si"	"B"	"Cabra"
"4945"	"4945"	"C"	"A"	"No"	"C"	"Cabra"
"4946"	"4946"	"B"	"A"	"Si"	"C"	"Coche"
"4947"	"4947"	"C"	"B"	"Si"	"A"	"Coche"
"4948"	"4948"	"C"	"B"	"No"	"C"	"Cabra"
"4949"	"4949"	"B"	"A"	"No"	"B"	"Coche"
"4950"	"4950"	"C"	"B"	"No"	"C"	"Cabra"
"4951"	"4951"	"C"	"B"	"No"	"C"	"Cabra"
"4952"	"4952"	"A"	"B"	"No"	"A"	"Cabra"
"4953"	"4953"	"B"	"A"	"No"	"B"	"Coche"
"4954"	"4954"	"C"	"A"	"No"	"C"	"Cabra"
"4955"	"4955"	"B"	"C"	"No"	"B"	"Cabra"
"4956"	"4956"	"C"	"B"	"No"	"C"	"Cabra"
"4957"	"4957"	"A"	"B"	"Si"	"C"	"Cabra"
"4958"	"4958"	"C"	"B"	"No"	"C"	"Coche"
"4959"	"4959"	"B"	"C"	"Si"	"A"	"Coche"
"4960"	"4960"	"B"	"A"	"No"	"B"	"Cabra"
"4961"	"4961"	"B"	"C"	"Si"	"A"	"Coche"
"4962"	"4962"	"C"	"A"	"No"	"C"	"Cabra"
"4963"	"4963"	"C"	"B"	"No"	"C"	"Cabra"
"4964"	"4964"	"B"	"C"	"No"	"B"	"Coche"
"4965"	"4965"	"B"	"C"	"Si"	"A"	"Coche"
"4966"	"4966"	"B"	"A"	"Si"	"C"	"Cabra"
"4967"	"4967"	"A"	"B"	"No"	"A"	"Cabra"
"4968"	"4968"	"C"	"A"	"No"	"C"	"Cabra"
"4969"	"4969"	"B"	"A"	"No"	"B"	"Cabra"
"4970"	"4970"	"A"	"B"	"Si"	"C"	"Cabra"
"4971"	"4971"	"B"	"A"	"No"	"B"	"Coche"
"4972"	"4972"	"C"	"A"	"No"	"C"	"Cabra"
"4973"	"4973"	"A"	"B"	"No"	"A"	"Cabra"
"4974"	"4974"	"A"	"B"	"Si"	"C"	"Cabra"
"4975"	"4975"	"C"	"B"	"Si"	"A"	"Coche"
"4976"	"4976"	"C"	"B"	"Si"	"A"	"Cabra"
"4977"	"4977"	"A"	"C"	"Si"	"B"	"Coche"
"4978"	"4978"	"C"	"A"	"Si"	"B"	"Cabra"
"4979"	"4979"	"B"	"C"	"No"	"B"	"Cabra"
"4980"	"4980"	"A"	"B"	"Si"	"C"	"Coche"
"4981"	"4981"	"B"	"A"	"Si"	"C"	"Coche"
"4982"	"4982"	"A"	"B"	"No"	"A"	"Cabra"
"4983"	"4983"	"A"	"B"	"No"	"A"	"Cabra"
"4984"	"4984"	"C"	"A"	"No"	"C"	"Coche"
"4985"	"4985"	"B"	"A"	"No"	"B"	"Cabra"
"4986"	"4986"	"C"	"B"	"Si"	"A"	"Coche"
"4987"	"4987"	"B"	"C"	"No"	"B"	"Cabra"
"4988"	"4988"	"B"	"C"	"No"	"B"	"Cabra"
"4989"	"4989"	"C"	"A"	"No"	"C"	"Cabra"
"4990"	"4990"	"B"	"A"	"No"	"B"	"Cabra"
"4991"	"4991"	"C"	"B"	"Si"	"A"	"Cabra"
"4992"	"4992"	"A"	"B"	"No"	"A"	"Cabra"
"4993"	"4993"	"B"	"A"	"No"	"B"	"Coche"
"4994"	"4994"	"C"	"B"	"No"	"C"	"Cabra"
"4995"	"4995"	"C"	"B"	"Si"	"A"	"Coche"
"4996"	"4996"	"A"	"B"	"Si"	"C"	"Coche"
"4997"	"4997"	"A"	"C"	"No"	"A"	"Cabra"
"4998"	"4998"	"B"	"A"	"Si"	"C"	"Cabra"
"4999"	"4999"	"C"	"B"	"Si"	"A"	"Coche"
"5000"	"5000"	"B"	"C"	"No"	"B"	"Cabra"
"5001"	"5001"	"B"	"C"	"No"	"B"	"Cabra"
"5002"	"5002"	"A"	"B"	"No"	"A"	"Cabra"
"5003"	"5003"	"A"	"B"	"No"	"A"	"Cabra"
"5004"	"5004"	"C"	"A"	"No"	"C"	"Coche"
"5005"	"5005"	"A"	"B"	"Si"	"C"	"Coche"
"5006"	"5006"	"A"	"B"	"Si"	"C"	"Coche"
"5007"	"5007"	"B"	"C"	"Si"	"A"	"Coche"
"5008"	"5008"	"C"	"A"	"Si"	"B"	"Coche"
"5009"	"5009"	"B"	"A"	"No"	"B"	"Cabra"
"5010"	"5010"	"A"	"C"	"Si"	"B"	"Cabra"
"5011"	"5011"	"A"	"B"	"Si"	"C"	"Cabra"
"5012"	"5012"	"C"	"A"	"Si"	"B"	"Coche"
"5013"	"5013"	"C"	"A"	"Si"	"B"	"Coche"
"5014"	"5014"	"C"	"B"	"Si"	"A"	"Coche"
"5015"	"5015"	"C"	"A"	"Si"	"B"	"Coche"
"5016"	"5016"	"B"	"C"	"No"	"B"	"Cabra"
"5017"	"5017"	"B"	"A"	"Si"	"C"	"Coche"
"5018"	"5018"	"B"	"A"	"No"	"B"	"Coche"
"5019"	"5019"	"B"	"A"	"No"	"B"	"Cabra"
"5020"	"5020"	"B"	"C"	"Si"	"A"	"Cabra"
"5021"	"5021"	"C"	"A"	"Si"	"B"	"Cabra"
"5022"	"5022"	"B"	"A"	"No"	"B"	"Cabra"
"5023"	"5023"	"B"	"C"	"Si"	"A"	"Cabra"
"5024"	"5024"	"C"	"B"	"No"	"C"	"Cabra"
"5025"	"5025"	"C"	"A"	"Si"	"B"	"Cabra"
"5026"	"5026"	"A"	"C"	"Si"	"B"	"Coche"
"5027"	"5027"	"B"	"C"	"Si"	"A"	"Coche"
"5028"	"5028"	"A"	"B"	"Si"	"C"	"Coche"
"5029"	"5029"	"A"	"C"	"Si"	"B"	"Coche"
"5030"	"5030"	"C"	"A"	"Si"	"B"	"Cabra"
"5031"	"5031"	"B"	"A"	"No"	"B"	"Coche"
"5032"	"5032"	"C"	"A"	"Si"	"B"	"Coche"
"5033"	"5033"	"A"	"C"	"Si"	"B"	"Coche"
"5034"	"5034"	"A"	"C"	"Si"	"B"	"Coche"
"5035"	"5035"	"A"	"C"	"No"	"A"	"Coche"
"5036"	"5036"	"B"	"A"	"No"	"B"	"Cabra"
"5037"	"5037"	"C"	"A"	"Si"	"B"	"Coche"
"5038"	"5038"	"C"	"A"	"No"	"C"	"Cabra"
"5039"	"5039"	"A"	"B"	"No"	"A"	"Coche"
"5040"	"5040"	"A"	"B"	"Si"	"C"	"Coche"
"5041"	"5041"	"A"	"C"	"Si"	"B"	"Coche"
"5042"	"5042"	"C"	"A"	"Si"	"B"	"Coche"
"5043"	"5043"	"C"	"A"	"Si"	"B"	"Coche"
"5044"	"5044"	"C"	"B"	"No"	"C"	"Cabra"
"5045"	"5045"	"B"	"C"	"Si"	"A"	"Coche"
"5046"	"5046"	"C"	"A"	"Si"	"B"	"Cabra"
"5047"	"5047"	"A"	"B"	"Si"	"C"	"Cabra"
"5048"	"5048"	"B"	"A"	"Si"	"C"	"Coche"
"5049"	"5049"	"C"	"B"	"No"	"C"	"Coche"
"5050"	"5050"	"C"	"B"	"Si"	"A"	"Cabra"
"5051"	"5051"	"A"	"C"	"Si"	"B"	"Cabra"
"5052"	"5052"	"A"	"B"	"Si"	"C"	"Coche"
"5053"	"5053"	"B"	"A"	"No"	"B"	"Coche"
"5054"	"5054"	"B"	"A"	"Si"	"C"	"Cabra"
"5055"	"5055"	"C"	"B"	"No"	"C"	"Cabra"
"5056"	"5056"	"A"	"B"	"No"	"A"	"Cabra"
"5057"	"5057"	"C"	"B"	"Si"	"A"	"Coche"
"5058"	"5058"	"C"	"A"	"No"	"C"	"Cabra"
"5059"	"5059"	"A"	"B"	"Si"	"C"	"Cabra"
"5060"	"5060"	"B"	"C"	"Si"	"A"	"Coche"
"5061"	"5061"	"B"	"C"	"Si"	"A"	"Coche"
"5062"	"5062"	"B"	"A"	"No"	"B"	"Cabra"
"5063"	"5063"	"A"	"B"	"Si"	"C"	"Cabra"
"5064"	"5064"	"A"	"C"	"Si"	"B"	"Coche"
"5065"	"5065"	"A"	"B"	"No"	"A"	"Cabra"
"5066"	"5066"	"C"	"A"	"No"	"C"	"Coche"
"5067"	"5067"	"A"	"B"	"Si"	"C"	"Coche"
"5068"	"5068"	"B"	"A"	"Si"	"C"	"Coche"
"5069"	"5069"	"C"	"B"	"No"	"C"	"Cabra"
"5070"	"5070"	"C"	"B"	"No"	"C"	"Cabra"
"5071"	"5071"	"C"	"B"	"No"	"C"	"Cabra"
"5072"	"5072"	"B"	"C"	"No"	"B"	"Cabra"
"5073"	"5073"	"A"	"C"	"Si"	"B"	"Cabra"
"5074"	"5074"	"C"	"A"	"No"	"C"	"Coche"
"5075"	"5075"	"B"	"C"	"No"	"B"	"Cabra"
"5076"	"5076"	"B"	"A"	"No"	"B"	"Coche"
"5077"	"5077"	"C"	"B"	"No"	"C"	"Cabra"
"5078"	"5078"	"A"	"B"	"Si"	"C"	"Coche"
"5079"	"5079"	"A"	"B"	"Si"	"C"	"Coche"
"5080"	"5080"	"C"	"B"	"Si"	"A"	"Cabra"
"5081"	"5081"	"B"	"A"	"No"	"B"	"Coche"
"5082"	"5082"	"C"	"A"	"Si"	"B"	"Coche"
"5083"	"5083"	"B"	"C"	"Si"	"A"	"Coche"
"5084"	"5084"	"A"	"C"	"No"	"A"	"Cabra"
"5085"	"5085"	"A"	"C"	"No"	"A"	"Cabra"
"5086"	"5086"	"A"	"C"	"No"	"A"	"Coche"
"5087"	"5087"	"B"	"A"	"No"	"B"	"Cabra"
"5088"	"5088"	"B"	"A"	"No"	"B"	"Coche"
"5089"	"5089"	"C"	"A"	"No"	"C"	"Cabra"
"5090"	"5090"	"C"	"A"	"No"	"C"	"Coche"
"5091"	"5091"	"B"	"A"	"Si"	"C"	"Coche"
"5092"	"5092"	"C"	"B"	"No"	"C"	"Coche"
"5093"	"5093"	"B"	"C"	"No"	"B"	"Cabra"
"5094"	"5094"	"B"	"A"	"No"	"B"	"Cabra"
"5095"	"5095"	"B"	"C"	"No"	"B"	"Coche"
"5096"	"5096"	"A"	"C"	"Si"	"B"	"Coche"
"5097"	"5097"	"B"	"C"	"Si"	"A"	"Coche"
"5098"	"5098"	"C"	"A"	"No"	"C"	"Cabra"
"5099"	"5099"	"B"	"C"	"Si"	"A"	"Coche"
"5100"	"5100"	"B"	"C"	"Si"	"A"	"Cabra"
"5101"	"5101"	"B"	"C"	"Si"	"A"	"Coche"
"5102"	"5102"	"A"	"C"	"Si"	"B"	"Coche"
"5103"	"5103"	"A"	"B"	"Si"	"C"	"Coche"
"5104"	"5104"	"A"	"B"	"No"	"A"	"Coche"
"5105"	"5105"	"C"	"A"	"No"	"C"	"Cabra"
"5106"	"5106"	"C"	"A"	"Si"	"B"	"Coche"
"5107"	"5107"	"C"	"A"	"Si"	"B"	"Cabra"
"5108"	"5108"	"C"	"A"	"Si"	"B"	"Coche"
"5109"	"5109"	"C"	"B"	"Si"	"A"	"Coche"
"5110"	"5110"	"C"	"B"	"No"	"C"	"Coche"
"5111"	"5111"	"C"	"B"	"Si"	"A"	"Cabra"
"5112"	"5112"	"C"	"B"	"Si"	"A"	"Coche"
"5113"	"5113"	"B"	"C"	"No"	"B"	"Cabra"
"5114"	"5114"	"C"	"B"	"Si"	"A"	"Cabra"
"5115"	"5115"	"C"	"B"	"No"	"C"	"Coche"
"5116"	"5116"	"A"	"C"	"No"	"A"	"Cabra"
"5117"	"5117"	"A"	"C"	"Si"	"B"	"Coche"
"5118"	"5118"	"A"	"B"	"No"	"A"	"Cabra"
"5119"	"5119"	"C"	"A"	"No"	"C"	"Cabra"
"5120"	"5120"	"A"	"B"	"No"	"A"	"Cabra"
"5121"	"5121"	"C"	"A"	"Si"	"B"	"Cabra"
"5122"	"5122"	"C"	"A"	"No"	"C"	"Coche"
"5123"	"5123"	"C"	"A"	"No"	"C"	"Cabra"
"5124"	"5124"	"C"	"B"	"No"	"C"	"Coche"
"5125"	"5125"	"B"	"C"	"No"	"B"	"Cabra"
"5126"	"5126"	"A"	"C"	"Si"	"B"	"Coche"
"5127"	"5127"	"B"	"C"	"No"	"B"	"Cabra"
"5128"	"5128"	"B"	"A"	"No"	"B"	"Cabra"
"5129"	"5129"	"A"	"C"	"No"	"A"	"Cabra"
"5130"	"5130"	"B"	"A"	"No"	"B"	"Cabra"
"5131"	"5131"	"B"	"C"	"Si"	"A"	"Cabra"
"5132"	"5132"	"A"	"C"	"Si"	"B"	"Coche"
"5133"	"5133"	"A"	"C"	"No"	"A"	"Cabra"
"5134"	"5134"	"B"	"A"	"Si"	"C"	"Coche"
"5135"	"5135"	"C"	"B"	"No"	"C"	"Cabra"
"5136"	"5136"	"B"	"C"	"Si"	"A"	"Coche"
"5137"	"5137"	"C"	"A"	"No"	"C"	"Cabra"
"5138"	"5138"	"B"	"C"	"No"	"B"	"Cabra"
"5139"	"5139"	"C"	"B"	"Si"	"A"	"Coche"
"5140"	"5140"	"B"	"C"	"No"	"B"	"Cabra"
"5141"	"5141"	"A"	"C"	"Si"	"B"	"Cabra"
"5142"	"5142"	"A"	"C"	"No"	"A"	"Cabra"
"5143"	"5143"	"B"	"A"	"No"	"B"	"Cabra"
"5144"	"5144"	"A"	"C"	"Si"	"B"	"Cabra"
"5145"	"5145"	"A"	"B"	"Si"	"C"	"Cabra"
"5146"	"5146"	"A"	"B"	"No"	"A"	"Cabra"
"5147"	"5147"	"B"	"C"	"Si"	"A"	"Coche"
"5148"	"5148"	"B"	"A"	"Si"	"C"	"Coche"
"5149"	"5149"	"B"	"A"	"Si"	"C"	"Coche"
"5150"	"5150"	"C"	"B"	"No"	"C"	"Cabra"
"5151"	"5151"	"B"	"A"	"Si"	"C"	"Coche"
"5152"	"5152"	"B"	"A"	"Si"	"C"	"Coche"
"5153"	"5153"	"A"	"B"	"No"	"A"	"Cabra"
"5154"	"5154"	"A"	"C"	"No"	"A"	"Cabra"
"5155"	"5155"	"B"	"A"	"Si"	"C"	"Cabra"
"5156"	"5156"	"B"	"A"	"No"	"B"	"Cabra"
"5157"	"5157"	"B"	"C"	"No"	"B"	"Cabra"
"5158"	"5158"	"A"	"B"	"No"	"A"	"Cabra"
"5159"	"5159"	"C"	"B"	"No"	"C"	"Cabra"
"5160"	"5160"	"A"	"C"	"Si"	"B"	"Coche"
"5161"	"5161"	"B"	"C"	"Si"	"A"	"Cabra"
"5162"	"5162"	"A"	"C"	"No"	"A"	"Cabra"
"5163"	"5163"	"B"	"C"	"No"	"B"	"Coche"
"5164"	"5164"	"C"	"A"	"No"	"C"	"Cabra"
"5165"	"5165"	"B"	"A"	"Si"	"C"	"Cabra"
"5166"	"5166"	"C"	"B"	"Si"	"A"	"Cabra"
"5167"	"5167"	"B"	"C"	"Si"	"A"	"Cabra"
"5168"	"5168"	"B"	"A"	"Si"	"C"	"Coche"
"5169"	"5169"	"A"	"C"	"No"	"A"	"Coche"
"5170"	"5170"	"B"	"A"	"Si"	"C"	"Cabra"
"5171"	"5171"	"C"	"B"	"No"	"C"	"Cabra"
"5172"	"5172"	"A"	"C"	"No"	"A"	"Cabra"
"5173"	"5173"	"B"	"C"	"No"	"B"	"Coche"
"5174"	"5174"	"A"	"C"	"Si"	"B"	"Coche"
"5175"	"5175"	"B"	"A"	"Si"	"C"	"Cabra"
"5176"	"5176"	"B"	"A"	"Si"	"C"	"Coche"
"5177"	"5177"	"C"	"A"	"Si"	"B"	"Coche"
"5178"	"5178"	"A"	"C"	"No"	"A"	"Cabra"
"5179"	"5179"	"A"	"B"	"Si"	"C"	"Coche"
"5180"	"5180"	"B"	"C"	"No"	"B"	"Cabra"
"5181"	"5181"	"C"	"B"	"No"	"C"	"Cabra"
"5182"	"5182"	"B"	"C"	"Si"	"A"	"Coche"
"5183"	"5183"	"B"	"A"	"Si"	"C"	"Cabra"
"5184"	"5184"	"B"	"A"	"Si"	"C"	"Cabra"
"5185"	"5185"	"B"	"C"	"Si"	"A"	"Coche"
"5186"	"5186"	"B"	"C"	"Si"	"A"	"Coche"
"5187"	"5187"	"C"	"A"	"No"	"C"	"Cabra"
"5188"	"5188"	"C"	"A"	"No"	"C"	"Cabra"
"5189"	"5189"	"B"	"A"	"No"	"B"	"Coche"
"5190"	"5190"	"B"	"A"	"Si"	"C"	"Coche"
"5191"	"5191"	"A"	"C"	"Si"	"B"	"Coche"
"5192"	"5192"	"B"	"A"	"No"	"B"	"Coche"
"5193"	"5193"	"A"	"B"	"No"	"A"	"Cabra"
"5194"	"5194"	"C"	"B"	"Si"	"A"	"Coche"
"5195"	"5195"	"C"	"A"	"Si"	"B"	"Cabra"
"5196"	"5196"	"A"	"C"	"Si"	"B"	"Coche"
"5197"	"5197"	"B"	"C"	"No"	"B"	"Coche"
"5198"	"5198"	"B"	"A"	"No"	"B"	"Coche"
"5199"	"5199"	"A"	"C"	"No"	"A"	"Coche"
"5200"	"5200"	"C"	"B"	"No"	"C"	"Coche"
"5201"	"5201"	"B"	"C"	"No"	"B"	"Cabra"
"5202"	"5202"	"B"	"C"	"Si"	"A"	"Coche"
"5203"	"5203"	"C"	"B"	"No"	"C"	"Cabra"
"5204"	"5204"	"C"	"B"	"No"	"C"	"Cabra"
"5205"	"5205"	"B"	"C"	"No"	"B"	"Coche"
"5206"	"5206"	"A"	"B"	"Si"	"C"	"Cabra"
"5207"	"5207"	"C"	"A"	"No"	"C"	"Cabra"
"5208"	"5208"	"B"	"A"	"Si"	"C"	"Coche"
"5209"	"5209"	"A"	"B"	"Si"	"C"	"Coche"
"5210"	"5210"	"B"	"A"	"No"	"B"	"Cabra"
"5211"	"5211"	"A"	"B"	"Si"	"C"	"Coche"
"5212"	"5212"	"C"	"B"	"No"	"C"	"Coche"
"5213"	"5213"	"C"	"A"	"Si"	"B"	"Cabra"
"5214"	"5214"	"B"	"A"	"Si"	"C"	"Coche"
"5215"	"5215"	"B"	"C"	"No"	"B"	"Cabra"
"5216"	"5216"	"B"	"A"	"No"	"B"	"Coche"
"5217"	"5217"	"A"	"C"	"Si"	"B"	"Coche"
"5218"	"5218"	"B"	"C"	"No"	"B"	"Coche"
"5219"	"5219"	"B"	"C"	"No"	"B"	"Cabra"
"5220"	"5220"	"A"	"C"	"Si"	"B"	"Coche"
"5221"	"5221"	"C"	"A"	"No"	"C"	"Cabra"
"5222"	"5222"	"B"	"C"	"No"	"B"	"Coche"
"5223"	"5223"	"A"	"C"	"No"	"A"	"Coche"
"5224"	"5224"	"B"	"A"	"Si"	"C"	"Coche"
"5225"	"5225"	"A"	"B"	"Si"	"C"	"Coche"
"5226"	"5226"	"B"	"C"	"Si"	"A"	"Cabra"
"5227"	"5227"	"B"	"C"	"Si"	"A"	"Coche"
"5228"	"5228"	"B"	"C"	"No"	"B"	"Coche"
"5229"	"5229"	"C"	"B"	"Si"	"A"	"Coche"
"5230"	"5230"	"A"	"B"	"No"	"A"	"Cabra"
"5231"	"5231"	"B"	"A"	"Si"	"C"	"Coche"
"5232"	"5232"	"C"	"B"	"Si"	"A"	"Coche"
"5233"	"5233"	"B"	"C"	"Si"	"A"	"Cabra"
"5234"	"5234"	"B"	"A"	"Si"	"C"	"Coche"
"5235"	"5235"	"A"	"B"	"No"	"A"	"Cabra"
"5236"	"5236"	"C"	"A"	"Si"	"B"	"Coche"
"5237"	"5237"	"B"	"A"	"No"	"B"	"Cabra"
"5238"	"5238"	"B"	"C"	"Si"	"A"	"Cabra"
"5239"	"5239"	"A"	"B"	"No"	"A"	"Cabra"
"5240"	"5240"	"B"	"A"	"Si"	"C"	"Coche"
"5241"	"5241"	"B"	"C"	"Si"	"A"	"Coche"
"5242"	"5242"	"B"	"C"	"Si"	"A"	"Coche"
"5243"	"5243"	"C"	"B"	"No"	"C"	"Cabra"
"5244"	"5244"	"A"	"B"	"No"	"A"	"Coche"
"5245"	"5245"	"A"	"C"	"No"	"A"	"Cabra"
"5246"	"5246"	"B"	"C"	"Si"	"A"	"Coche"
"5247"	"5247"	"C"	"A"	"Si"	"B"	"Coche"
"5248"	"5248"	"A"	"B"	"Si"	"C"	"Coche"
"5249"	"5249"	"B"	"A"	"No"	"B"	"Cabra"
"5250"	"5250"	"C"	"B"	"No"	"C"	"Cabra"
"5251"	"5251"	"C"	"A"	"Si"	"B"	"Coche"
"5252"	"5252"	"B"	"A"	"No"	"B"	"Cabra"
"5253"	"5253"	"B"	"C"	"No"	"B"	"Cabra"
"5254"	"5254"	"C"	"B"	"No"	"C"	"Cabra"
"5255"	"5255"	"A"	"B"	"No"	"A"	"Cabra"
"5256"	"5256"	"B"	"C"	"Si"	"A"	"Coche"
"5257"	"5257"	"C"	"A"	"No"	"C"	"Coche"
"5258"	"5258"	"C"	"A"	"No"	"C"	"Coche"
"5259"	"5259"	"C"	"B"	"Si"	"A"	"Coche"
"5260"	"5260"	"A"	"C"	"No"	"A"	"Cabra"
"5261"	"5261"	"C"	"B"	"Si"	"A"	"Coche"
"5262"	"5262"	"C"	"B"	"Si"	"A"	"Coche"
"5263"	"5263"	"B"	"C"	"No"	"B"	"Cabra"
"5264"	"5264"	"C"	"A"	"No"	"C"	"Cabra"
"5265"	"5265"	"A"	"B"	"No"	"A"	"Cabra"
"5266"	"5266"	"A"	"C"	"No"	"A"	"Cabra"
"5267"	"5267"	"A"	"B"	"No"	"A"	"Cabra"
"5268"	"5268"	"B"	"A"	"No"	"B"	"Cabra"
"5269"	"5269"	"A"	"B"	"Si"	"C"	"Coche"
"5270"	"5270"	"A"	"C"	"Si"	"B"	"Cabra"
"5271"	"5271"	"C"	"A"	"No"	"C"	"Cabra"
"5272"	"5272"	"A"	"C"	"Si"	"B"	"Cabra"
"5273"	"5273"	"B"	"A"	"No"	"B"	"Cabra"
"5274"	"5274"	"C"	"A"	"No"	"C"	"Cabra"
"5275"	"5275"	"C"	"B"	"No"	"C"	"Cabra"
"5276"	"5276"	"A"	"C"	"Si"	"B"	"Coche"
"5277"	"5277"	"B"	"A"	"Si"	"C"	"Coche"
"5278"	"5278"	"C"	"A"	"No"	"C"	"Cabra"
"5279"	"5279"	"B"	"C"	"Si"	"A"	"Coche"
"5280"	"5280"	"C"	"B"	"No"	"C"	"Cabra"
"5281"	"5281"	"B"	"C"	"Si"	"A"	"Coche"
"5282"	"5282"	"C"	"B"	"Si"	"A"	"Cabra"
"5283"	"5283"	"B"	"C"	"No"	"B"	"Cabra"
"5284"	"5284"	"C"	"B"	"No"	"C"	"Cabra"
"5285"	"5285"	"B"	"C"	"Si"	"A"	"Coche"
"5286"	"5286"	"B"	"A"	"No"	"B"	"Coche"
"5287"	"5287"	"A"	"B"	"No"	"A"	"Cabra"
"5288"	"5288"	"A"	"B"	"Si"	"C"	"Cabra"
"5289"	"5289"	"A"	"B"	"Si"	"C"	"Coche"
"5290"	"5290"	"A"	"C"	"Si"	"B"	"Coche"
"5291"	"5291"	"C"	"A"	"Si"	"B"	"Coche"
"5292"	"5292"	"C"	"A"	"No"	"C"	"Cabra"
"5293"	"5293"	"B"	"C"	"No"	"B"	"Coche"
"5294"	"5294"	"A"	"B"	"No"	"A"	"Cabra"
"5295"	"5295"	"A"	"B"	"No"	"A"	"Coche"
"5296"	"5296"	"B"	"C"	"No"	"B"	"Coche"
"5297"	"5297"	"B"	"A"	"Si"	"C"	"Coche"
"5298"	"5298"	"C"	"A"	"No"	"C"	"Cabra"
"5299"	"5299"	"B"	"C"	"No"	"B"	"Cabra"
"5300"	"5300"	"A"	"B"	"Si"	"C"	"Coche"
"5301"	"5301"	"A"	"C"	"Si"	"B"	"Coche"
"5302"	"5302"	"B"	"A"	"No"	"B"	"Cabra"
"5303"	"5303"	"B"	"C"	"Si"	"A"	"Cabra"
"5304"	"5304"	"B"	"A"	"No"	"B"	"Coche"
"5305"	"5305"	"B"	"C"	"No"	"B"	"Cabra"
"5306"	"5306"	"C"	"B"	"No"	"C"	"Coche"
"5307"	"5307"	"C"	"A"	"Si"	"B"	"Coche"
"5308"	"5308"	"A"	"B"	"Si"	"C"	"Cabra"
"5309"	"5309"	"A"	"C"	"No"	"A"	"Cabra"
"5310"	"5310"	"A"	"C"	"Si"	"B"	"Coche"
"5311"	"5311"	"B"	"C"	"Si"	"A"	"Coche"
"5312"	"5312"	"A"	"B"	"Si"	"C"	"Coche"
"5313"	"5313"	"A"	"B"	"No"	"A"	"Cabra"
"5314"	"5314"	"B"	"C"	"Si"	"A"	"Cabra"
"5315"	"5315"	"B"	"A"	"No"	"B"	"Coche"
"5316"	"5316"	"B"	"A"	"No"	"B"	"Coche"
"5317"	"5317"	"C"	"A"	"No"	"C"	"Cabra"
"5318"	"5318"	"A"	"C"	"Si"	"B"	"Cabra"
"5319"	"5319"	"C"	"A"	"Si"	"B"	"Cabra"
"5320"	"5320"	"A"	"B"	"No"	"A"	"Coche"
"5321"	"5321"	"B"	"A"	"Si"	"C"	"Coche"
"5322"	"5322"	"B"	"A"	"No"	"B"	"Coche"
"5323"	"5323"	"A"	"B"	"Si"	"C"	"Coche"
"5324"	"5324"	"C"	"B"	"Si"	"A"	"Coche"
"5325"	"5325"	"C"	"A"	"Si"	"B"	"Cabra"
"5326"	"5326"	"A"	"B"	"No"	"A"	"Cabra"
"5327"	"5327"	"B"	"C"	"No"	"B"	"Cabra"
"5328"	"5328"	"A"	"B"	"Si"	"C"	"Coche"
"5329"	"5329"	"C"	"A"	"Si"	"B"	"Cabra"
"5330"	"5330"	"B"	"A"	"Si"	"C"	"Cabra"
"5331"	"5331"	"C"	"A"	"Si"	"B"	"Coche"
"5332"	"5332"	"A"	"B"	"No"	"A"	"Cabra"
"5333"	"5333"	"A"	"B"	"No"	"A"	"Cabra"
"5334"	"5334"	"B"	"C"	"Si"	"A"	"Cabra"
"5335"	"5335"	"A"	"B"	"No"	"A"	"Cabra"
